Step,Value
2022,-169.1416458
2023,-167.4416458
2024,-169.3357292
2025,-167.8086042
2026,-171.7301667
2027,-168.76775
2028,-168.5172708
2029,-170.800625
2030,-172.2316667
2031,-168.9142083
2032,-170.9670833
2033,-172.0948958
2034,-169.4279375
2035,-169.7941042
2036,-167.9419375
2037,-167.7930625
2038,-167.3160625
2039,-165.8119375
2040,-168.6578333
2041,-171.5242708
2042,-170.1538333
2043,-166.6898125
2044,-169.0302708
2045,-172.6297708
2046,-170.7916667
2047,-170.9295208
2048,-169.4416667
2049,-172.3276667
2050,-171.4975417
2051,-171.5235208
2052,-171.178
2053,-171.3071875
2054,-173.028375
2055,-174.8112917
2056,-176.3481667
2057,-175.4166458
2058,-169.1304375
2059,-169.5809167
2060,-172.0949583
2061,-169.5565208
2062,-167.4328125
2063,-166.3058958
2064,-165.5680417
2065,-167.5014375
2066,-167.49375
2067,-167.7290417
2068,-166.744875
2069,-167.9324792
2070,-171.2213333
2071,-168.2589375
2072,-171.3286667
2073,-168.5216458
2074,-171.3878542
2075,-170.3973333
2076,-168.9318333
2077,-165.4995208
2078,-168.8091667
2079,-169.1190208
2080,-166.7136042
2081,-168.2380833
2082,-167.5547708
2083,-168.4375833
2084,-171.3070208
2085,-167.1232083
2086,-168.0975208
2087,-164.2385208
2088,-166.7578125
2089,-168.4945833
2090,-169.6856667
2091,-167.4120417
2092,-167.7781458
2093,-174.9156042
2094,-172.8453333
2095,-172.422
2096,-173.4478542
2097,-171.38075
2098,-170.5486458
2099,-172.0664375
2100,-170.2801667
2101,-169.7135833
2102,-167.0065417
2103,-170.7869375
2104,-170.3167708
2105,-171.3707917
2106,-169.6674375
2107,-169.6372917
2108,-165.2334375
2109,-168.490375
2110,-170.2381875
2111,-170.6436042
2112,-171.8645
2113,-170.6169167
2114,-168.7485833
2115,-168.3341667
2116,-168.50125
2117,-168.8531458
2118,-169.8683542
2119,-171.861
2120,-170.0641875
2121,-169.5263333
2122,-169.9397917
2123,-172.1027708
2124,-170.8243542
2125,-173.7461875
2126,-172.0619583
2127,-170.7234375
2128,-171.3305
2129,-172.9135417
2130,-172.6933125
2131,-171.6702292
2132,-169.0734583
2133,-170.0624167
2134,-173.1403125
2135,-173.3727917
2136,-170.4772083
2137,-170.5583333
2138,-169.4888333
2139,-170.7138125
2140,-171.9709792
2141,-171.0578958
2142,-170.3846875
2143,-165.997875
2144,-167.1470625
2145,-173.0291667
2146,-172.3260833
2147,-170.6340417
2148,-169.8605625
2149,-172.01475
2150,-171.3082917
2151,-169.7252917
2152,-170.1396458
2153,-172.1829167
2154,-170.8555417
2155,-171.732625
2156,-167.6819583
2157,-168.9415
2158,-167.3933125
2159,-167.9130208
2160,-167.3728333
2161,-169.4055208
2162,-168.4023125
2163,-169.4839583
2164,-170.6115
2165,-171.05925
2166,-171.029625
2167,-171.5175417
2168,-168.7490833
2169,-170.4137292
2170,-170.6118958
2171,-169.0637708
2172,-168.6917917
2173,-167.8365833
2174,-170.8124375
2175,-168.2103958
2176,-171.7813333
2177,-170.8958125
2178,-167.226875
2179,-168.3748333
2180,-169.7864583
2181,-171.6249167
2182,-169.9998542
2183,-174.36525
2184,-177.2226458
2185,-174.7709583
2186,-175.7735625
2187,-175.8197917
2188,-170.5420833
2189,-172.0146458
2190,-171.1727083
2191,-169.9985625
2192,-171.5255
2193,-169.8399583
2194,-172.9359792
2195,-170.4221042
2196,-171.6086042
2197,-171.4224375
2198,-171.0468125
2199,-169.2555208
2200,-168.2164167
2201,-170.3378125
2202,-168.6043542
2203,-168.7551042
2204,-168.8675417
2205,-169.488375
2206,-171.1077708
2207,-171.1828125
2208,-170.0471458
2209,-173.6716042
2210,-171.5849167
2211,-171.2295
2212,-171.586625
2213,-174.5345
2214,-173.4636875
2215,-172.4017083
2216,-169.9476667
2217,-167.3959375
2218,-166.8203958
2219,-168.4430833
2220,-168.398
2221,-168.584375
2222,-167.6933333
2223,-170.2459792
2224,-171.279
2225,-171.5116667
2226,-169.2285417
2227,-169.1915833
2228,-169.1821042
2229,-168.0081458
2230,-169.9847292
2231,-173.8711458
2232,-171.2313125
2233,-168.7017708
2234,-168.1313958
2235,-169.96425
2236,-173.9726042
2237,-174.405625
2238,-170.1893125
2239,-169.6792708
2240,-168.4015
2241,-171.0434792
2242,-171.8990833
2243,-166.1336458
2244,-165.77225
2245,-168.5846458
2246,-164.9326875
2247,-168.3136667
2248,-167.2677708
2249,-166.1815417
2250,-164.8523958
2251,-167.8072917
2252,-167.4061042
2253,-167.5726458
2254,-170.9971458
2255,-172.7306667
2256,-169.1605833
2257,-169.1946042
2258,-170.6889583
2259,-167.1938542
2260,-167.9338333
2261,-167.9140417
2262,-167.0978333
2263,-170.8900208
2264,-166.8659375
2265,-168.4302292
2266,-167.6165208
2267,-168.8343542
2268,-168.6959583
2269,-171.179625
2270,-170.5542292
2271,-169.1825208
2272,-171.7900208
2273,-171.8130208
2274,-169.6767917
2275,-170.7081875
2276,-168.1895208
2277,-169.8520417
2278,-169.5112917
2279,-170.7655833
2280,-173.2802292
2281,-171.4788958
2282,-172.568875
2283,-169.7449167
2284,-172.7465
2285,-176.11675
2286,-174.2134375
2287,-169.5859792
2288,-170.1219792
2289,-173.7358333
2290,-171.101375
2291,-169.77875
2292,-171.998625
2293,-171.8289375
2294,-170.350625
2295,-166.365875
2296,-167.3268958
2297,-165.9476875
2298,-167.7322083
2299,-167.9576042
2300,-171.461625
2301,-168.6410417
2302,-168.6506875
2303,-166.806
2304,-167.9934167
2305,-168.1213333
2306,-168.6584792
2307,-170.1411667
2308,-171.073875
2309,-169.465625
2310,-169.2644792
2311,-173.9741875
2312,-168.1117708
2313,-170.6086667
2314,-171.194625
2315,-172.5881875
2316,-170.8812083
2317,-168.393125
2318,-168.5374792
2319,-165.7313125
2320,-167.6161042
2321,-167.3527917
2322,-171.3664167
2323,-169.4983958
2324,-169.1490417
2325,-168.9405
2326,-167.9944375
2327,-168.0286875
2328,-167.358625
2329,-167.4302708
2330,-168.9916042
2331,-170.4298958
2332,-170.1124792
2333,-168.6687708
2334,-169.9206458
2335,-170.3827917
2336,-167.778375
2337,-165.8141458
2338,-171.1337292
2339,-174.3401042
2340,-171.6849375
2341,-168.8073958
2342,-166.7169375
2343,-166.7904375
2344,-168.578
2345,-168.74275
2346,-168.8736458
2347,-169.3260208
2348,-166.0896042
2349,-165.0667292
2350,-167.3882917
2351,-165.1175417
2352,-167.6078125
2353,-167.4950417
2354,-170.4009167
2355,-168.9580833
2356,-167.7522917
2357,-166.1807708
2358,-168.0120625
2359,-167.2928542
2360,-169.8233333
2361,-170.5183125
2362,-167.0612292
2363,-167.4342292
2364,-170.1346667
2365,-169.649625
2366,-166.8729375
2367,-166.6228958
2368,-168.0683958
2369,-170.0781875
2370,-170.8413958
2371,-169.9125
2372,-166.6846667
2373,-173.021375
2374,-170.436125
2375,-170.4578333
2376,-170.0529167
2377,-170.3768542
2378,-172.781625
2379,-170.4179792
2380,-172.2464792
2381,-168.3210417
2382,-167.4828958
2383,-168.2015417
2384,-168.3125417
2385,-170.4070417
2386,-174.1755208
2387,-174.3206042
2388,-170.996125
2389,-173.0177292
2390,-172.3249583
2391,-170.7683958
2392,-169.4923125
2393,-170.7236042
2394,-168.4720208
2395,-169.8473958
2396,-170.4602708
2397,-173.2333542
2398,-174.9012083
2399,-171.3054375
2400,-174.4950625
2401,-171.6473333
2402,-171.8597292
2403,-167.6840417
2404,-168.666125
2405,-167.2477708
2406,-170.8778125
2407,-170.5197292
2408,-167.8579583
2409,-167.1462292
2410,-169.8935625
2411,-169.7487708
2412,-169.5775833
2413,-169.378625
2414,-169.5891875
2415,-168.2955417
2416,-168.5840625
2417,-164.5367083
2418,-164.4809583
2419,-164.0370208
2420,-167.0980833
2421,-168.4471875
2422,-170.1665625
2423,-171.1232708
2424,-166.6868542
2425,-168.5792708
2426,-168.7722292
2427,-169.3020833
2428,-171.2521875
2429,-171.3306042
2430,-172.3891875
2431,-169.9726875
2432,-169.8408125
2433,-172.6763333
2434,-169.9868958
2435,-170.830125
2436,-171.1461458
2437,-172.8531458
2438,-170.1771875
2439,-173.2049375
2440,-171.5629375
2441,-172.5482917
2442,-172.3491875
2443,-170.0378125
2444,-169.6178958
2445,-169.1761042
2446,-171.2333958
2447,-171.4886667
2448,-170.2718958
2449,-170.5108958
2450,-169.3532292
2451,-171.5827708
2452,-168.2749375
2453,-174.1692083
2454,-171.1121667
2455,-175.9517708
2456,-170.3329792
2457,-173.2747083
2458,-169.9205417
2459,-167.9987917
2460,-169.8701667
2461,-172.4756042
2462,-173.2233958
2463,-173.2117708
2464,-175.6698542
2465,-173.9140833
2466,-174.7136042
2467,-171.6892917
2468,-170.1796042
2469,-168.5027083
2470,-169.8240208
2471,-172.4077917
2472,-172.9875833
2473,-172.8859583
2474,-173.5281042
2475,-168.933375
2476,-173.2607708
2477,-171.2781042
2478,-170.1425625
2479,-171.1133542
2480,-166.8898542
2481,-170.5905625
2482,-170.2494167
2483,-171.1050417
2484,-172.2138333
2485,-169.547375
2486,-166.5221667
2487,-171.057375
2488,-171.871625
2489,-168.2527292
2490,-173.9220833
2491,-170.3013958
2492,-172.0676667
2493,-170.7998542
2494,-166.8165208
2495,-168.6373958
2496,-170.3562708
2497,-168.9244167
2498,-168.1102708
2499,-168.0360833
2500,-169.8054583
2501,-170.9321458
2502,-171.4190833
2503,-172.3464167
2504,-169.0376042
2505,-170.8627083
2506,-172.1283333
2507,-169.0538542
2508,-169.4748333
2509,-166.987125
2510,-166.3156042
2511,-167.1192708
2512,-167.5980417
2513,-171.6835625
2514,-169.9643542
2515,-172.1072708
2516,-170.1723125
2517,-171.4458542
2518,-167.924625
2519,-169.0644375
2520,-167.9567292
2521,-169.9670625
2522,-170.414625
2523,-169.2983958
2524,-170.5524792
2525,-167.2365833
2526,-167.1296458
2527,-166.7481667
2528,-171.513625
2529,-170.1330417
2530,-167.3247083
2531,-169.1331458
2532,-166.880625
2533,-166.4456667
2534,-167.5269375
2535,-166.3603542
2536,-168.1935833
2537,-169.1809583
2538,-167.6211458
2539,-170.0220625
2540,-171.7137708
2541,-171.0478958
2542,-170.8835833
2543,-170.7356667
2544,-169.6218125
2545,-169.9769583
2546,-168.0864167
2547,-171.4879167
2548,-169.7110417
2549,-167.3043542
2550,-167.0242083
2551,-169.8725
2552,-171.66975
2553,-173.4573542
2554,-171.2186042
2555,-169.6450208
2556,-169.7370833
2557,-170.4700833
2558,-170.3271875
2559,-171.0004792
2560,-171.6201458
2561,-169.1323333
2562,-164.4685
2563,-167.5311667
2564,-164.968625
2565,-164.5757083
2566,-165.5286667
2567,-167.1676667
2568,-167.5705833
2569,-168.9549792
2570,-166.7687708
2571,-166.7099583
2572,-167.7386458
2573,-167.8747292
2574,-171.5314167
2575,-169.5173542
2576,-169.0981042
2577,-171.3122917
2578,-173.474375
2579,-170.8680208
2580,-170.7655625
2581,-168.5142708
2582,-171.598625
2583,-172.732625
2584,-172.3979375
2585,-169.1346875
2586,-169.2201667
2587,-171.1637917
2588,-171.667
2589,-170.6767292
2590,-168.1223542
2591,-168.404
2592,-167.6100417
2593,-173.6891667
2594,-171.2207292
2595,-168.1390417
2596,-166.5088958
2597,-167.5249167
2598,-169.6180208
2599,-172.6493125
2600,-169.0935417
2601,-167.4111458
2602,-173.3004583
2603,-171.7678958
2604,-169.5589792
2605,-170.93875
2606,-172.0542083
2607,-168.2563125
2608,-170.4260417
2609,-167.6958542
2610,-165.8231667
2611,-167.9839792
2612,-169.6913958
2613,-168.0779167
2614,-169.4435625
2615,-167.8377708
2616,-166.4847708
2617,-168.5143333
2618,-168.1018125
2619,-166.5620417
2620,-166.9550833
2621,-166.6526667
2622,-166.5202917
2623,-164.5759167
2624,-168.2493542
2625,-167.7214375
2626,-168.6735833
2627,-170.2095417
2628,-168.3080417
2629,-167.8564167
2630,-168.7595
2631,-171.742125
2632,-169.3273958
2633,-172.8358333
2634,-171.8487708
2635,-171.6616875
2636,-170.9091458
2637,-171.5186667
2638,-169.2182708
2639,-171.3004167
2640,-172.9117917
2641,-171.6269375
2642,-169.7276042
2643,-169.3639583
2644,-170.6677083
2645,-168.8387292
2646,-168.272125
2647,-170.8695833
2648,-171.5872292
2649,-170.9498333
2650,-169.8746458
2651,-168.6310417
2652,-171.149875
2653,-169.8359583
2654,-168.716125
2655,-169.2594167
2656,-171.6264792
2657,-171.9321667
2658,-169.1711042
2659,-167.6571667
2660,-168.1931667
2661,-167.0148958
2662,-166.9542708
2663,-167.9674167
2664,-167.6269583
2665,-169.5170208
2666,-168.9847292
2667,-171.1305625
2668,-168.4930417
2669,-173.6967917
2670,-170.9171042
2671,-170.4835208
2672,-172.561875
2673,-179.9001667
2674,-175.8792083
2675,-173.9610625
2676,-174.6261875
2677,-173.5454792
2678,-174.674375
2679,-176.3203958
2680,-176.2711458
2681,-171.7751458
2682,-173.3308958
2683,-174.4004792
2684,-173.0503333
2685,-171.69275
2686,-173.472625
2687,-172.9717708
2688,-172.61125
2689,-174.6000208
2690,-171.7270625
2691,-173.9194792
2692,-175.71825
2693,-171.5532917
2694,-169.6969375
2695,-168.4932083
2696,-168.7932083
2697,-170.2273333
2698,-169.1546667
2699,-172.9963125
2700,-171.0918958
2701,-171.102625
2702,-171.286375
2703,-167.9713333
2704,-168.2242917
2705,-173.1945625
2706,-171.8037292
2707,-169.7840417
2708,-170.1672917
2709,-169.1655
2710,-167.1632917
2711,-168.3705
2712,-171.030875
2713,-168.7352917
2714,-168.3353542
2715,-166.9771042
2716,-167.4152708
2717,-166.0336042
2718,-168.1469583
2719,-169.9673333
2720,-168.4057917
2721,-167.6627083
2722,-166.6086875
2723,-166.8126458
2724,-170.0856042
2725,-167.7125417
2726,-166.4134375
2727,-167.7508333
2728,-168.8411042
2729,-166.8436667
2730,-173.5861667
2731,-167.3071875
2732,-169.3147917
2733,-168.3345625
2734,-170.3195833
2735,-170.6046875
2736,-169.8200625
2737,-170.0473958
2738,-170.9389167
2739,-168.1007708
2740,-170.26275
2741,-168.66175
2742,-170.1859375
2743,-167.123125
2744,-170.1069583
2745,-170.1945625
2746,-169.0832708
2747,-167.8754167
2748,-168.4746042
2749,-168.258375
2750,-168.9045
2751,-168.828875
2752,-171.3120208
2753,-167.9513958
2754,-169.7523958
2755,-168.7025
2756,-170.5683958
2757,-170.6632083
2758,-168.1295625
2759,-168.1586042
2760,-170.5584375
2761,-170.9719583
2762,-171.2496458
2763,-171.2589167
2764,-171.0121667
2765,-168.2990833
2766,-169.1555417
2767,-172.8821667
2768,-169.6439375
2769,-171.2709375
2770,-170.4992708
2771,-169.4341042
2772,-169.1669167
2773,-170.7943958
2774,-167.9904167
2775,-167.5895208
2776,-165.4075833
2777,-171.3620833
2778,-169.470125
2779,-170.7355625
2780,-169.3187083
2781,-170.8793333
2782,-170.1377708
2783,-171.5026875
2784,-169.8714167
2785,-170.1795625
2786,-171.1434375
2787,-174.0642083
2788,-171.9832917
2789,-171.9758958
2790,-172.5543333
2791,-172.46675
2792,-174.4798542
2793,-174.9341875
2794,-173.0791458
2795,-173.0415
2796,-170.6489583
2797,-172.4238125
2798,-171.7467083
2799,-170.2194167
2800,-171.3940208
2801,-170.3223125
2802,-170.5938958
2803,-171.8366875
2804,-170.1171875
2805,-171.2768958
2806,-173.8052708
2807,-169.6965625
2808,-170.7510833
2809,-168.9983125
2810,-167.5413958
2811,-167.8097083
2812,-166.8658958
2813,-167.526125
2814,-167.8542292
2815,-169.7421667
2816,-168.6503125
2817,-170.22275
2818,-168.6260833
2819,-169.8775
2820,-170.324625
2821,-167.7131667
2822,-168.1246458
2823,-169.617875
2824,-169.7383333
2825,-167.0231458
2826,-169.2695417
2827,-169.9166042
2828,-170.0570417
2829,-170.3936458
2830,-168.097625
2831,-169.5799375
2832,-171.5911875
2833,-170.7750833
2834,-170.427125
2835,-169.1808958
2836,-166.5178542
2837,-166.6284792
2838,-163.1028125
2839,-164.4653542
2840,-167.1001458
2841,-169.7445625
2842,-170.2667292
2843,-171.304125
2844,-172.1913542
2845,-168.5547708
2846,-170.3221458
2847,-166.8878125
2848,-169.1453333
2849,-169.682625
2850,-168.6068125
2851,-168.584375
2852,-169.3175625
2853,-168.8180833
2854,-167.4081458
2855,-167.527
2856,-168.8554583
2857,-169.9952083
2858,-166.396125
2859,-165.8986042
2860,-168.538375
2861,-167.6324792
2862,-168.1713333
2863,-169.76975
2864,-168.4335833
2865,-167.1937292
2866,-167.7684583
2867,-167.4339375
2868,-168.0464375
2869,-169.1148958
2870,-171.1661458
2871,-170.1353958
2872,-173.2627917
2873,-168.3342917
2874,-172.4141458
2875,-169.6013542
2876,-169.8932292
2877,-172.6248333
2878,-172.3528333
2879,-172.6410208
2880,-174.8303333
2881,-172.3686458
2882,-171.4804792
2883,-168.24975
2884,-167.599
2885,-167.9668125
2886,-168.4958125
2887,-169.3667708
2888,-168.5218333
2889,-169.6688958
2890,-168.7298333
2891,-167.5203958
2892,-168.4284583
2893,-168.9597083
2894,-169.8724583
2895,-172.2639167
2896,-169.5421458
2897,-168.6563542
2898,-166.354
2899,-167.1373333
2900,-166.6545417
2901,-166.2637708
2902,-167.7243542
2903,-167.7232083
2904,-167.4533958
2905,-166.6642708
2906,-167.3558958
2907,-169.934875
2908,-172.2614583
2909,-171.790125
2910,-172.0859375
2911,-169.3725625
2912,-171.7826667
2913,-168.0206667
2914,-166.3659583
2915,-164.426625
2916,-166.89
2917,-168.7508333
2918,-166.7522083
2919,-167.1492917
2920,-170.3587708
2921,-167.4826667
2922,-167.5688958
2923,-166.7091458
2924,-167.5658125
2925,-166.9687083
2926,-168.2894792
2927,-165.5156875
2928,-169.0154792
2929,-170.1333125
2930,-168.4054167
2931,-166.4601042
2932,-168.0322083
2933,-165.7971667
2934,-168.3794375
2935,-166.2923542
2936,-167.7593333
2937,-168.7272917
2938,-168.547875
2939,-171.3566667
2940,-170.819375
2941,-169.8774583
2942,-167.6287083
2943,-168.2535208
2944,-171.0131667
2945,-172.3428125
2946,-172.1116667
2947,-170.3090625
2948,-172.6008125
2949,-169.9148958
2950,-169.5294583
2951,-169.0089375
2952,-173.740625
2953,-174.2773125
2954,-170.9868333
2955,-173.3799375
2956,-170.6538958
2957,-173.6365833
2958,-173.4086875
2959,-173.4096042
2960,-172.54425
2961,-171.746875
2962,-170.4939375
2963,-171.8746875
2964,-168.4617917
2965,-169.2287083
2966,-169.324625
2967,-168.8447708
2968,-168.2513125
2969,-169.9985208
2970,-169.2797292
2971,-167.9610625
2972,-169.0898125
2973,-170.0258333
2974,-173.1162083
2975,-171.567
2976,-171.4287292
2977,-167.7232708
2978,-168.6923958
2979,-171.7302292
2980,-169.6502083
2981,-169.1105
2982,-172.6736667
2983,-170.2004792
2984,-171.6270625
2985,-169.584375
2986,-169.0472917
2987,-171.3952292
2988,-169.9751875
2989,-168.0958542
2990,-168.1139375
2991,-167.5136875
2992,-166.7366458
2993,-167.1244792
2994,-166.9722917
2995,-168.3600625
2996,-165.5683125
2997,-168.5519792
2998,-170.53975
2999,-173.3512083
3000,-171.99725
